Date,BIRD,BLNK,BROS,CMCSA,CVX,DIS,DLR,ET,HD,IBM,INTC,LI,NIO,NVDA,ORCL,PLD,PYPL,TSLA,VZ,WKHS
2021-11-04,-10.176527133338787,-2.141985178710626,2.8474481261945517,-0.4154886072392783,0.4424387138735497,0.11758992596957452,-1.4763383835272093,-4.648768065625397,0.8699871112714197,-0.5670609613602551,-0.1587577244024696,3.2299742557212463,3.9036118840596767,12.042257860100358,-0.5408260678196442,0.14900184882997713,-0.9375829569966854,1.3222323020621207,-2.058934984629879,0.0
2021-11-05,0.3082848607091737,-1.688552269882082,-2.4817038448712414,2.218854530247838,1.0836011843809779,3.1418875627605924,-0.44185606123526844,0.7584035966438973,-1.0156372867119012,2.28382471748354,1.2124762055326421,-3.0037519148085945,-1.9248563008281705,-0.16443097073769453,-0.7110742703189565,-0.7979933149021234,-1.0691448726470765,-0.6358244214659803,0.7521759225130209,-9.27977311532584
2021-11-08,-5.647334544471594,24.268444755595176,-0.2647841957739816,-0.7606675988965583,0.3573328130929365,0.706024141605166,0.37949207773728677,0.5376364484882101,0.05157503923836071,0.7523665565760895,1.2372370203647343,1.129033488612019,2.151808530886057,3.535903441689947,0.20010789627493697,0.940762737640366,1.6121885947951498,-4.840071195115225,0.17228206297126292,5.1908345931297895
2021-11-09,-11.441366152466903,-10.417199197888372,-4.749264123550279,0.4860690098610787,0.7381662725641114,-0.9950780547428817,0.6984469786893266,0.10694411550331573,0.5588859109201927,-2.9629054233820784,-0.6789495233774367,-4.370018572769063,-5.925929000184638,-0.4772111348934627,-0.5780986496597085,0.2566283549857662,-10.461163016105669,-11.990296011128176,-0.17198576235187835,-3.6284470949854764
2021-11-10,-5.195398440306209,-6.1999947684151735,-3.5305087168606253,0.7813919422238413,-1.5948262707940475,-0.37690803484033975,-1.9344533275230558,-2.9914502483068484,-0.5584803340902944,-0.5213051397372381,-0.8593797555658256,-1.1340899192106124,-2.682087029916458,-3.9077570212726176,-0.803461820762863,0.21556573310697047,-0.3797092718574424,4.342936118404972,0.6891209496317607,0.0
2021-11-11,3.0067842223609587,8.163254160843337,5.939006112761591,-0.9414774575819962,0.008762274285389893,-7.073658099032121,-0.2855119328165734,0.9911911161245568,-0.2577409854202295,0.041586609429078436,-0.4531118003184731,3.3738192327670724,6.700383254105624,3.1603237293622577,0.22380803620869472,0.09410458131871025,-1.275410778995334,-0.41574433346600603,-0.2851667595683227,6.927711557175686
2021-11-12,-0.42372953652415335,12.672487222482376,-5.969694888953003,-0.2981734026594962,0.06131717990427443,-1.5298227858872138,1.724480501626613,-0.43620459673097134,1.360063088863983,-1.089213931286226,-0.43537979679507677,-0.7832890858321839,1.1137379087884147,0.0,-0.5316886379543195,-0.06715875431885232,3.1035016137927363,-2.8293072508968398,-0.2097247068665209,0.985917923966495
2021-11-15,-0.5200884396544203,17.09572716704322,0.8056719125616896,-0.22429706894349088,2.267352063185779,-0.7517460191222791,3.121794649038101,1.7524627098201018,-0.4159671229466144,-0.07565260472700563,0.01987342727147734,-1.8092080393491083,-4.921487143745528,-1.2010509936790759,0.5131448822333518,0.9340766161232805,2.035520966037363,-1.9382272885288598,0.1146377017884781,0.13946655422976129
2021-11-16,9.458173405541825,-4.674490283961674,-3.2289009165944127,-0.4870778026000666,0.39376740769931917,0.25248322525144307,0.31638323528551116,-0.5382151877306396,5.726528179622448,-0.3449176854007918,0.576313428629005,9.748736693048565,0.246483793131147,0.5928388940205975,1.6911338269042675,-0.48601580717115844,1.4726663130165463,4.0793737083203885,-0.6488552341357701,-1.3927563652283204
2021-11-17,6.990875618759862,3.2915387947282104,-6.078626114179542,1.148344545589608,-1.58594869518357,-0.9444059577582431,1.484134436238671,-2.813855360630302,0.6423214175564462,-0.3376680136504717,-0.7508418564166397,-1.770445806085974,-2.4588149619430677,-3.1188999323931044,-0.29285511715242407,0.6088202680654797,-4.358507894603347,3.250123721868614,-0.6338874805024375,-4.237284140261243
2021-11-18,8.603899723000952,-8.584441377581175,-5.082658034868725,-1.768101193063798,-0.8404100122088809,-1.112311688573675,0.11577749113376168,-1.113579430879419,2.7858680080952603,-1.1858325643193002,-1.094961660507432,-3.729026574143468,-3.1761995958940137,8.249894349789177,-0.7028198427318721,0.13299437541449688,-2.7973065171605693,0.6767610078050268,-0.9472218598599813,-6.342187195713023
2021-11-19,-8.81913523978387,2.157940957131732,1.8899396603541119,-1.648349662762827,-2.2193039352211397,-1.015555863516715,0.7790619327582515,-2.0270304375678894,0.6997650105162956,-0.5228875288898038,-0.3220608825065585,-1.2265951142075848,0.6508721712917165,4.135755675932318,-0.7289271230848771,-0.23907597687206072,-3.4364086731413668,3.7103972646131522,-0.741610178898422,-1.2598413371264994
2021-11-22,-10.53278579919511,-11.304555570077612,-6.74668628101297,-0.7705673801862822,1.7871503302230307,0.10389848188920858,-1.449455929902832,1.379309059654088,0.024469916787350776,0.36191138121555166,0.626012460471248,1.9281050497802488,7.320232390647896,-3.1196023509220683,0.6810677677286492,0.4526645388467365,-2.1331567944800067,1.7422066999642327,1.3370041231131724,-2.5518317049255557
2021-11-23,-13.421897917617386,1.674952643242844,1.7160707665042185,1.0289314914859515,2.098147057160915,-2.030361188673102,1.1827478987604723,1.473924251008829,-0.10274552189506458,0.2747485974674557,-1.46498761811934,1.7633832242483605,1.325618738998502,-0.657155501176454,-1.7651391588328513,1.1133253827185552,-0.7546932172393994,-4.1352931636425065,0.4074487402839555,-1.1456656322708425
2021-11-24,7.354504365355963,0.07722675720083227,3.680985408856041,-0.30745550460659077,0.765261707905851,0.20525561881699073,0.6662262124942808,1.00558831850166,0.9158337485842383,-0.05137217066822908,1.3441952503521426,2.7725241559937164,-1.4747924193147077,2.9232026173635184,0.6886156367942098,1.2649053956089507,0.3509724282895643,0.6284744794100794,-0.1739133383340863,-0.16555880973233572
2021-11-26,-2.661413953481373,-1.8004134354654422,0.3513288096818723,-1.5034745141389805,-2.2868847592317,-2.1342644414551026,-0.8723976586605064,-2.2123872799678757,-2.2833645092350308,-0.7881485238432462,-1.9694525226948034,-0.6744249331989471,-3.4524301151482306,-3.583886822876625,-1.3357554771763036,-2.9965631924338654,-0.48752763234720664,-3.0537595031082,0.2710015293495127,-3.9801034760320486
2021-11-29,-4.7088623046875,0.576221107764896,-2.5796969118665802,0.8414879021837018,0.2969140961905925,-0.2025542168128558,2.445981375126638,-2.6018155196899206,1.023092871193998,2.322772211479629,2.5010275753039046,6.419746661727976,1.175287287519522,5.945469021650207,0.660674318481802,2.268477305657113,-0.29287385517434705,5.090019969335757,-0.2702690959660803,1.727114081026082
2021-11-30,2.2316688794073336,0.07812181798132478,-0.05674064668608203,-3.007955120859207,-1.7239841130561318,-1.9687461674950724,-0.6220675601241399,-2.2067315674740073,-1.526478998292513,-1.181435886817639,-1.5999984741210893,2.784220119541203,-3.287192403491268,-2.097315374875375,-2.3671234343077496,-1.6505733294920888,-1.2550769251079896,0.6833850427872656,-2.6906685903098526,-0.8488915964532717
2021-12-01,-16.52806831083954,-6.9997361575526496,-9.046174802220875,-1.800715725139379,-0.6822045306313695,-1.8978606734549541,-2.921192914515036,-3.0878886760803304,-0.04742066617771101,-0.15371503631194106,-1.2195168282808644,-0.9593684135519531,-2.0955780026604365,-3.7978954863573056,-1.0910269859779387,0.6301803968439046,-3.0125978061642744,-4.346763456194869,-0.9946289943245423,-9.075345821240944
2021-12-02,0.06226792786041546,1.6508117651918397,0.43695189028720716,4.930721431664842,2.7118652603988602,3.55258759661663,1.756325641531653,1.960782480441492,1.835566490051077,-0.017102842438909693,1.8518550496624986,-3.3903096251880482,-5.507701735094727,2.1981878568292146,0.2674070905510195,1.7930133654723512,4.366487983746659,-0.949773919092467,1.928870957691342,-0.7532949582686688
2021-12-03,-11.698818606987427,-9.413712665214291,-3.89476082512209,0.5436869500910158,-0.634007062192754,-0.665757980880699,-0.2534690263612416,-1.0817326428975593,0.009811547195681669,1.6595336070908795,-0.5050505050505083,-15.953995493234963,-11.18784296050851,-4.460566722978754,-1.9446605639987014,0.15542384147775312,-1.7205457257370549,-6.419878890850617,1.3601392330676365,-4.93358165058223
2021-12-06,3.7350296146463347,-1.4281410601102884,-0.40956807331060663,1.1008105605675,1.564542635117161,2.8381848323338454,-0.07865735949459385,-0.6075241779048834,1.93472810761679,0.900376436546213,3.5329983319122737,7.052632382041524,0.5909754827104541,-2.137294404305168,0.7932962313954572,1.2220350089849896,0.5056314748022928,-0.587205642485289,-0.6806660571459733,2.9940042251006327
2021-12-07,9.035318925983926,3.3908826614828858,8.91774645854493,-5.291302242225926,1.4802076298412015,0.29261319125757357,1.374510660826167,2.200480987605502,0.11546318370347919,1.3927096305085263,3.0986428012310885,1.4093749654211063,2.411870054473253,7.956851311716395,1.2480330333730638,1.7566272413874096,3.332253403532892,4.235834116680648,-0.5482646974154015,3.875974651483771
2021-12-08,-7.040493548170124,2.1168725852477976,2.7225734105592148,-1.290849497195523,0.44945623094188036,1.6776068034308533,0.41213860288660253,1.913885259057757,-1.1845818546164177,1.1844010448467612,-1.559824423786238,2.1008390669378985,5.827295795344245,-1.8533874399932482,-1.2326491646130977,0.0878841098345351,3.3137900164769585,1.636316704302354,-0.5906659414310678,2.798509172220509
2021-12-09,2.144770061581025,-2.890515849538089,-2.5923779999783014,-2.3089441870177585,-0.2617117489071785,-0.26085424940468505,-1.0647750161405845,0.5868454738753748,0.02188360799773026,0.44708426822153147,-2.4541071647607215,-1.5827793529119005,-2.8530671091788196,-4.1978305345303335,-0.19114660858239318,-1.1791299887262574,-2.8376011808067814,-6.095642075067486,-0.6535983760828978,-7.259529559921729
2021-12-10,-8.398948505215609,-2.6458126813801996,-0.0993033536758614,1.3386307702680122,0.1692880897879112,-0.15038297624402341,0.46897471437479243,-1.050176847056894,0.9870174538677112,0.42081139787215616,0.21790929348073362,4.406558138182337,0.6167374131512249,-0.9576854603505214,15.613384177630385,0.9647145823899139,-1.6897029951311926,1.3179957825059097,0.05980617900345209,-2.3483436254572054
2021-12-13,-7.163323762660523,-5.0957426542634465,-3.6978143907825944,-1.5273512214943885,-2.0787554171023737,-1.4930351239902717,2.585273433654778,-2.948113366690941,-2.4458362569550696,-1.21685434071922,-1.1662386851321482,-3.388781593180268,-1.7513091170935025,-6.745488076589234,-1.6954086625112774,1.2572290526649876,-1.1299080611591683,-4.9772430207729474,0.1793188982874394,1.2024132739239413
2021-12-14,17.592590480402404,-2.473154052076265,2.5805120467339737,2.2007949218390888,0.29341040329988743,-0.8841232713027614,-2.4384510094683343,0.24301894138669677,-0.7501673330871261,0.9626368800370155,-0.5999984741210884,-0.9566362837064246,-4.040405872004548,0.6249813064788112,-0.9911785172461829,-1.458906181277786,0.22534507884006683,-0.817454661938255,0.7358845576074025,-1.3861419607429926
2021-12-15,-3.3464582450214664,0.5338667036298927,-2.1130997506129123,-1.189495562597842,-0.5678916324015737,0.8718898321615098,1.8715555615975932,1.3333291718454099,1.3948247591486274,-0.5252113079017295,1.951705012304883,-1.9961331054258458,-4.674917514551058,7.488443231940489,3.7641427161927865,2.41290363141502,2.0663814492990484,1.8236617552929157,-0.1974378791820275,1.4056259315918584
2021-12-16,-5.838422833696022,-5.774974509072949,-2.939967769572205,1.3698626883180243,0.9345810435026136,-1.0970704544177146,0.9508777498421939,1.5550253562161886,-2.0303569870444904,2.290634132762004,0.31577593821079386,-1.4783204830629781,-2.338425460520299,-6.802587566834539,-0.41485798248485084,0.4244601696413941,-1.0017851806476963,-5.027716248650771,4.352128182282011,-1.5841662875575313
2021-12-17,4.181686578886912,-0.6340271540879794,1.7581060096391266,-0.18427549612348715,-2.606310812272805,0.006718996192223159,-0.2616502079530014,-1.648991677534506,-2.8908937572292404,1.167316141618957,-0.4131475341431545,-0.1667196980398078,-0.23278914377996562,-2.0643200945360096,-6.3941081147723455,-1.2679983609303225,-1.350994994308774,0.6095482369819827,0.7962050596119763,6.639847373725694
2021-12-20,-2.9065749608152003,-5.848988557530532,0.33305546287030197,-0.7179455879407048,0.04401677150480676,-1.5393878533839112,-0.22735187414745228,-1.1976093042061042,0.36599383214261927,-0.26687909200384663,-2.0150147753582592,-5.644624261563369,-6.133333841959631,-0.29495604309717205,-5.154215706239739,0.13029328912406157,-1.8904427122194756,-3.4989335520704046,-0.15045706058374186,-8.867929247444827
2021-12-21,2.9935857753933037,4.819279790599551,1.950204588859128,0.9504113015920135,1.6014075410371031,3.1269214124969302,-0.7420327542868588,-0.8484811493844724,0.2747836006651738,1.5032297330468403,2.3588750395890257,6.088493144617679,7.102272765757123,4.891950445240223,-0.14185645382343015,-0.3717740292364824,3.536242047771676,4.288066621194697,-0.5839166931626116,4.554871024925444
2021-12-22,20.48442960012402,-0.25143568405372463,-0.02034660491939677,0.3479291175229715,0.5715735911818065,0.5494881259752615,0.9006349984227446,0.3667448881659485,1.3240488159325103,0.6047908598233454,0.3939349244360013,1.4347691525777861,-1.0278496933380565,1.1177987962166736,-1.8030832557763055,0.9142367573131249,1.3429170425765635,7.49469528140827,-0.0189433909898562,0.5940540958044194
2021-12-23,1.9529015253749726,2.700756167219742,7.571742978080431,2.039567662445574,0.24111462612057544,1.1522254040946756,-0.9334379962266492,0.12180546693509875,0.36143782803463864,0.6782311235549177,0.6670593377380296,0.06579098031131991,2.2445563408095115,0.8163244545865256,-0.15579722757347314,-0.3143069913110641,0.17216289840582544,5.761892529677248,-0.17055173736434392,1.9685020892601601
2021-12-27,7.323939363721399,0.03506391557266397,1.551560489118553,0.8794772179533394,2.044495471648755,-0.5402602386739508,2.1730183702128647,0.9732350499663811,1.767947436014694,0.7578582235093112,1.2278254464165972,-1.7094032099260414,-1.8348668574431959,4.402840276408537,-0.20062450147877442,2.559505032240139,0.0,2.524830497305519,0.0,-5.79150046022151
2021-12-28,-11.968498008447604,-3.9607467259689666,-6.0182590878217646,0.07924925671225491,-0.1936218159448888,1.5706766024549346,0.7838620232573756,-0.3614425576119795,0.5271115103357982,0.7673680315257059,-0.34655431254327906,-0.2006671127353421,-1.101468403839445,-2.0132527841556724,-0.993968483971841,-0.060284588512615755,-0.9947338461344102,-0.5000247724837092,0.07593188173047327,-2.8688594270410817
2021-12-29,-6.618965891784978,-4.124084585761811,3.5686024995343235,0.15838810871744435,-0.5145079478009351,-0.21263004996369128,0.22875094080303526,-1.4510378789730827,1.137313550121677,0.5428645059157633,0.13524635199295698,-1.40750695089229,-4.657439081516657,-1.058634470732589,-0.4963366427893412,1.1399960589820068,-0.06838762684820976,-0.20947103349137075,-0.6828539491956387,-7.172989286253206
2021-12-30,1.8518516263009488,4.644078005693153,-0.1914285712199315,0.0,-0.4408619385506074,0.6844434635590035,0.4735831661927259,0.12270220061236792,-0.21906189867263448,0.4199456565146642,-0.1736448956364267,8.599594425848188,14.761055465293138,-1.3832953164811368,-0.22672820577932518,0.1729535768066448,1.0054238299921803,-1.4592268793630292,-0.21008519684740934,3.1818150784359123
2021-12-31,-5.454544802274608,-3.564931067281951,-2.359032521355431,-0.5139322410535718,-0.06812725099785144,-0.6669616718928628,0.4429546229305137,0.8578394133967882,1.2367681353427917,-0.18669254959533532,-0.46386097928303727,0.46947639311367695,-2.282535180641576,-0.5914960071131348,-0.9089910604927476,0.23218395357156307,-1.7198264372430216,-1.2668812673032437,-0.5550256756504224,-3.964753961477019
2022-01-03,7.559677688435107,1.3579804120837036,2.966015175916281,0.8146231521873881,1.6276128563653902,1.2073052647403326,-1.006388210797149,5.832327127690395,-1.5349015607563077,1.7806296265261423,3.320386571791567,0.7476688158109646,5.650255360745371,2.414064961116047,0.7911964782133518,-2.0551239613469385,3.372574264820183,13.531671306766135,0.9237866641528925,3.2110060137256813
2022-01-04,-3.8840887018281256,0.893188550882873,-2.8615033429906345,-1.083963408679245,1.8195523478747866,-0.6570546155843071,-3.4268091412950508,2.4110222414149396,1.0277950124552682,1.45546242579091,-0.13155364786436863,-6.215214036481664,-5.646851592667391,-2.7588718151247305,1.0693911213812246,-2.365066125431503,-1.9493192798640702,-4.183272120805026,1.9641545022267337,-0.22222730848524552
2022-01-05,-12.957026542609483,-7.414238965801967,-8.778471262263299,0.05977803310432961,0.650581333724709,-0.34674969559337354,-3.672595416389257,-1.2331799970448976,-1.3564591980405605,0.14490431970091144,1.373728924766482,-3.824595615990911,-5.383156323769711,-5.756225914269253,-2.6789704542152126,-2.080749132618398,-2.082241153211284,-5.347121367683638,1.0286127258354982,-8.68596628877939
2022-01-06,12.232865768193468,-3.386455651599296,0.3875141059618503,0.5774533926345748,0.8509253028473829,1.1018695973819215,-1.2770148383475233,3.064693430526555,-0.3634172734112484,-2.083638299361501,0.25988378025672,-2.708265044432989,-1.907629554329593,2.0794051792100587,-0.13879568338277526,-0.6850533549495497,2.7302845214605354,-2.152340187700552,-0.4813071714683814,0.0
2022-01-07,-8.470124757886943,-2.268038090971325,-0.3431264073496143,-0.9107089680431724,1.4359862180678418,0.5927393057668873,0.16168812307313374,1.7621128717675738,-2.9943868596317813,-0.37682467905694184,-1.055359586258242,2.818890655624573,-0.034118829969465025,-3.3039951731583916,1.3551144868723775,-1.8138924850394256,-2.4288750534002035,-3.5446597130802893,0.8928634150297876,0.2439080271815719
2022-01-10,1.9368756520166786,0.632909762453826,2.883581057430451,0.939063392342887,0.063986108802494,-0.779316804960617,-1.130008750166267,-1.298700092333016,-1.5624588108432702,0.14833267486920043,3.3121266902111035,-5.62028571794615,-1.3310559720258963,0.561529259163307,2.0226221001697464,-0.4618431502050324,-2.478682837945967,3.034201464995956,-0.6821584349782972,-2.6764021883460276
2022-01-11,0.07037458729761692,1.0482180125843454,5.019865388505074,1.2272346125631994,2.2859888069690637,0.8237504698946907,-0.1318806246061066,2.3026320261197997,-0.2038863482077269,-1.5996472499713588,1.267887655401756,8.242550744198374,3.8395040339335162,1.5219027108519523,-0.8960522326404763,-0.019604482067236972,4.684344065139978,0.5935082340240205,-0.51976756051344,0.9999990463256836
2022-01-12,-2.67229330031733,-1.0788391069144865,-8.404695245873617,-0.3715264547841213,-0.500116733252709,-0.05699939086611927,-0.05030612567992199,3.215436154212714,0.706023320647331,0.541883982209912,-0.304056822409704,3.1533061083464986,5.529646309458358,0.6542677926402174,-0.19214036153912817,0.16340936729437594,-2.2556428716830057,3.9289689336566624,-0.2612416295014297,-0.7425676548133309
2022-01-13,-2.7456655364982985,-3.8590606980095865,-0.2391837493736504,0.6476899144571835,-0.4162402981821134,-1.495564362934454,-0.836742281591718,-1.9730065607444502,-0.6214645475314473,0.8758127112946656,-1.435240451503006,0.06504213906886047,-3.787881159658324,-5.085892614394871,-0.5888310015198295,-0.05873896727555117,-3.306625289698961,-6.749101813983738,0.13096294448091683,-1.995016397965177
2022-01-14,3.417533706116549,2.006976801664284,-1.5475215401931308,0.7800341953993817,1.703472878646295,-2.2516726357614036,-1.103914660751859,1.5889891829687919,-3.871003814421148,-0.40812393543163683,1.383331188983683,1.1699665181905905,1.5419987787461675,1.3810022305679626,-0.113906450709933,-0.26770383262139097,-1.4308581937406806,1.7497698371938375,-0.4484336255867527,-0.7633580376634641
2022-01-18,-2.658045140310017,6.287430596532695,-2.8780148101805847,-2.9024767630463355,0.3256809453160203,0.21719219807301293,-0.006421455806682186,1.1470245560690984,-1.4193545105636751,-0.9462813567758466,-1.6876165682778388,-2.1201409097495683,-4.329564198888325,-3.856437580953642,-2.4404143346653084,0.45173966073221994,-2.2194773543985913,-1.8197212157371023,0.28153440186862166,-6.153846247896877
2022-01-19,2.0664186644266502,-6.0764595802896615,-5.242761096556359,0.2989269130463379,-0.3632719144885166,-1.4185352344539326,-0.6030682433136203,-1.1340171014454836,-1.9169935525458315,-1.0230183431439221,-2.081810490487468,-3.9711162183792115,-3.309697498764508,-3.22742564558115,-2.5365350332331227,0.10428447484025494,-0.5216116170406182,-3.3827895916790696,0.13101196785401115,-3.8251393885527674
2022-01-20,-2.819959114057935,-5.484150292533673,1.0344005492723518,-0.2185587251135157,-0.3568433021481576,-1.658787211404722,0.3033636112580673,-0.6256560861524929,-2.8107580973945945,-0.5775911964279734,-2.946658052650364,-0.3075876687760659,1.7464198905223105,-3.6581953308847726,-0.7915519962286788,0.3580982257124665,-0.1555772213846729,0.06227038637922622,-0.18691303574036588,-5.1136382878565705
2022-01-21,-7.961307501720194,-4.8957386666007245,-1.6428538731166342,-0.9757102081964786,-1.1989048833946914,-6.936723054519833,-0.28957333714050293,-3.777541099311321,-0.13730204450670414,-1.1236822644872135,0.0,-4.353789696407251,-6.110534948776259,-3.2132482429962472,-0.6044487338267346,0.8368971657200186,-5.620963505181987,-5.256606551487697,-0.44944133260087504,-7.185629212701139
